Time [s],Channel 1
3.555326542,0
3.555557375,1
3.555787333,0
3.556018167,1
3.556248083,0
3.556478917,1
3.556708833,0
3.556939667,1
3.557167500,0
3.557396250,1
3.557624083,0
3.557852833,1
3.558080667,0
3.558309458,1
3.558537292,0
3.558766042,1
3.558993875,0
3.559222667,1
3.559450500,0
3.559679250,1
3.559907083,0
3.560135875,1
3.560363708,0
3.560592458,1
3.560820292,0
3.561049042,1
3.561276875,0
3.561505625,1
3.561733458,0
3.561962250,1
3.562190042,0
3.562418792,1
3.562646625,0
3.562875375,1
3.563101125,0
3.563327792,1
3.563553542,0
3.563780208,1
3.564005958,0
3.564232625,1
3.564458417,0
3.564685083,1
3.564910833,0
3.565137500,1
3.565363250,0
3.565589917,1
3.565815667,0
3.566042333,1
3.566268083,0
3.566494750,1
3.566720542,0
3.566947208,1
3.567172958,0
3.567399625,1
3.567625417,0
3.567852125,1
3.568077875,0
3.568304542,1
3.568530292,0
3.568757000,1
3.568980667,0
3.569205292,1
3.569429000,0
3.569653583,1
3.569877292,0
3.570101875,1
3.570325583,0
3.570550208,1
3.570773875,0
3.570998500,1
3.571222208,0
3.571446792,1
3.571670500,0
3.571895083,1
3.572118792,0
3.572343375,1
3.572567083,0
3.572791667,1
3.573015375,0
3.573239958,1
3.573463667,0
3.573688250,1
3.573911917,0
3.574136500,1
3.574360208,0
3.574584792,1
3.574808500,0
3.575033083,1
3.575254667,0
3.575477167,1
3.575698792,0
3.575921292,1
3.576142917,0
3.576365458,1
3.576587083,0
3.576809542,1
3.577031167,0
3.577253667,1
3.577475292,0
3.577697792,1
3.577919417,0
3.578141917,1
3.578363500,0
3.578586000,1
3.578807625,0
3.579030125,1
3.579251750,0
3.579474250,1
3.579695875,0
3.579918375,1
3.580140000,0
3.580362500,1
3.580584083,0
3.580806583,1
3.581026167,0
3.581246583,1
3.581466125,0
3.581686542,1
3.581906083,0
3.582126500,1
3.582346042,0
3.582566500,1
3.582786042,0
3.583006458,1
3.583226000,0
3.583446417,1
3.583665958,0
3.583886375,1
3.584105958,0
3.584326375,1
3.584545875,0
3.584766333,1
3.584985875,0
3.585206292,1
3.585425833,0
3.585646250,1
3.585865792,0
3.586086250,1
3.586305792,0
3.586526208,1
3.586745750,0
3.586966167,1
3.587185750,0
3.587406167,1
3.587623667,0
3.587842000,1
3.588059500,0
3.588277875,1
3.588495375,0
3.588713708,1
3.588931208,0
3.589149583,1
3.589367083,0
3.589585417,1
3.589802917,0
3.590021292,1
3.590238792,0
3.590457167,1
3.590674625,0
3.590893000,1
3.591110500,0
3.591328875,1
3.591546333,0
3.591764708,1
3.591982208,0
3.592200583,1
3.592418042,0
3.592636417,1
3.592853875,0
3.593072250,1
3.593289750,0
3.593508083,1
3.593723500,0
3.593939792,1
3.594155167,0
3.594371458,1
3.594586875,0
3.594803125,1
3.595018542,0
3.595234833,1
3.595450250,0
3.595666500,1
3.595881958,0
3.596098250,1
3.596313667,0
3.596529958,1
3.596745375,0
3.596961667,1
3.597177083,0
3.597393333,1
3.597608750,0
3.597825042,1
3.598040417,0
3.598256708,1
3.598472125,0
3.598688417,1
3.598903833,0
3.599120083,1
3.599335542,0
3.599551792,1
3.599767208,0
3.599983500,1
3.600196833,0
3.600411042,1
3.600624417,0
3.600838625,1
3.601052000,0
3.601266208,1
3.601479542,0
3.601693750,1
3.601907125,0
3.602121333,1
3.602334708,0
3.602548917,1
3.602762250,0
3.602976458,1
3.603189792,0
3.603404000,1
3.603617333,0
3.603831542,1
3.604044875,0
3.604259083,1
3.604472458,0
3.604686667,1
3.604900000,0
3.605114208,1
3.605327542,0
3.605541750,1
3.605755083,0
3.605969292,1
3.606182625,0
3.606396833,1
3.606608083,0
3.606820208,1
3.607031500,0
3.607243625,1
3.607454917,0
3.607667000,1
3.607878250,0
3.608090375,1
3.608301667,0
3.608513792,1
3.608725042,0
3.608937167,1
3.609148458,0
3.609360542,1
3.609571833,0
3.609783917,1
3.609995208,0
3.610207292,1
3.610418583,0
3.610630708,1
3.610841958,0
3.611054083,1
3.611265375,0
3.611477500,1
3.611688750,0
3.611900875,1
3.612112125,0
3.612324208,1
3.612535500,0
3.612747625,1
3.612956833,0
3.613166875,1
3.613376083,0
3.613586125,1
3.613795333,0
3.614005375,1
3.614214583,0
3.614424625,1
3.614633833,0
3.614843875,1
3.615053083,0
3.615263125,1
3.615472333,0
3.615682375,1
3.615891583,0
3.616101625,1
3.616310833,0
3.616520875,1
3.616730083,0
3.616940125,1
3.617149333,0
3.617359375,1
3.617568583,0
3.617778625,1
3.617987833,0
3.618197875,1
3.618407083,0
3.618617125,1
3.618826333,0
3.619036375,1
3.619243500,0
3.619451500,1
3.619658625,0
3.619866583,1
3.620073667,0
3.620281667,1
3.620488792,0
3.620696750,1
3.620903875,0
3.621111875,1
3.621319000,0
3.621526958,1
3.621734125,0
3.621942083,1
3.622149208,0
3.622357167,1
3.622564333,0
3.622772292,1
3.622979417,0
3.623187375,1
3.623394542,0
3.623602500,1
3.623809625,0
3.624017583,1
3.624224708,0
3.624432667,1
3.624639750,0
3.624847708,1
3.625054833,0
3.625262792,1
3.625469958,0
3.625677917,1
3.625882958,0
3.626088833,1
3.626293875,0
3.626499792,1
3.626704833,0
3.626910708,1
3.627115750,0
3.627321625,1
3.627526708,0
3.627732583,1
3.627937625,0
3.628143500,1
3.628348583,0
3.628554458,1
3.628759500,0
3.628965375,1
3.629170458,0
3.629376333,1
3.629581417,0
3.629787292,1
3.629992333,0
3.630198250,1
3.630403292,0
3.630609208,1
3.630814250,0
3.631020167,1
3.631225208,0
3.631431125,1
3.631636167,0
3.631842042,1
3.632047125,0
3.632253000,1
3.632456000,0
3.632659833,1
3.632862792,0
3.633066583,1
3.633269583,0
3.633473375,1
3.633676375,0
3.633880167,1
3.634083167,0
3.634286958,1
3.634489958,0
3.634693750,1
3.634896708,0
3.635100542,1
3.635303500,0
3.635507333,1
3.635710292,0
3.635914125,1
3.636117083,0
3.636320917,1
3.636523875,0
3.636727708,1
3.636930667,0
3.637134458,1
3.637337458,0
3.637541250,1
3.637744250,0
3.637948042,1
3.638151042,0
3.638354833,1
3.638557792,0
3.638761625,1
3.638964625,0
3.639168417,1
3.639369333,0
3.639571083,1
3.639772000,0
3.639973708,1
3.640174667,0
3.640376375,1
3.640577333,0
3.640779042,1
3.640980000,0
3.641181708,1
3.641382667,0
3.641584417,1
3.641785333,0
3.641987083,1
3.642188000,0
3.642389750,1
3.642590708,0
3.642792458,1
3.642993375,0
3.643195125,1
3.643396042,0
3.643597792,1
3.643798708,0
3.644000458,1
3.644201375,0
3.644403125,1
3.644604042,0
3.644805792,1
3.645006708,0
3.645208458,1
3.645409417,0
3.645611125,1
3.645812042,0
3.646013792,1
3.646212625,0
3.646412292,1
3.646611167,0
3.646810792,1
3.647009667,0
3.647209333,1
3.647408167,0
3.647607833,1
3.647806708,0
3.648006375,1
3.648205208,0
3.648404875,1
3.648603708,0
3.648803375,1
3.649002250,0
3.649201917,1
3.649400792,0
3.649600417,1
3.649799292,0
3.649998958,1
3.650197792,0
3.650397458,1
3.650596333,0
3.650795958,1
3.650994833,0
3.651194458,1
3.651393333,0
3.651592958,1
3.651791833,0
3.651991458,1
3.652190333,0
3.652389958,1
3.652588833,0
3.652788458,1
3.652985250,0
3.653182792,1
3.653379583,0
3.653577125,1
3.653773917,0
3.653971500,1
3.654168292,0
3.654365875,1
3.654562625,0
3.654760208,1
3.654957000,0
3.655154583,1
3.655351375,0
3.655548917,1
3.655745708,0
3.655943292,1
3.656140083,0
3.656337625,1
3.656534417,0
3.656732000,1
3.656928792,0
3.657126333,1
3.657323125,0
3.657520708,1
3.657717500,0
3.657915083,1
3.658111875,0
3.658309417,1
3.658506208,0
3.658703792,1
3.658900583,0
3.659098167,1
3.659294958,0
3.659492542,1
3.659687292,0
3.659882792,1
3.660077500,0
3.660272958,1
3.660467667,0
3.660663167,1
3.660857875,0
3.661053375,1
3.661248083,0
3.661443583,1
3.661638292,0
3.661833792,1
3.662028500,0
3.662224000,1
3.662418708,0
3.662614208,1
3.662808917,0
3.663004417,1
3.663199125,0
3.663394583,1
3.663589292,0
3.663784792,1
3.663979500,0
3.664174958,1
3.664369667,0
3.664565167,1
3.664759875,0
3.664955333,1
3.665150042,0
3.665345542,1
3.665540250,0
3.665735708,1
3.665930417,0
3.666125917,1
3.666320583,0
3.666516083,1
3.666708708,0
3.666902125,1
3.667094750,0
3.667288167,1
3.667480792,0
3.667674208,1
3.667866833,0
3.668060250,1
3.668252875,0
3.668446292,1
3.668638917,0
3.668832333,1
3.669024958,0
3.669218375,1
3.669411000,0
3.669604375,1
3.669797000,0
3.669990417,1
3.670183083,0
3.670376500,1
3.670569125,0
3.670762500,1
3.670955125,0
3.671148542,1
3.671341167,0
3.671534583,1
3.671727208,0
3.671920625,1
3.672113250,0
3.672306667,1
3.672499292,0
3.672692667,1
3.672885333,0
3.673078750,1
3.673271375,0
3.673464792,1
3.673657417,0
3.673850833,1
3.674041417,0
3.674232750,1
3.674423333,0
3.674614667,1
3.674805250,0
3.674996542,1
3.675187125,0
3.675378458,1
3.675569000,0
3.675760333,1
3.675950875,0
3.676142208,1
3.676332792,0
3.676524083,1
3.676714667,0
3.676906000,1
3.677096542,0
3.677287875,1
3.677478417,0
3.677669750,1
3.677860333,0
3.678051667,1
3.678242250,0
3.678433583,1
3.678624125,0
3.678815458,1
3.679006000,0
3.679197333,1
3.679387917,0
3.679579250,1
3.679769792,0
3.679961125,1
3.680151708,0
3.680343042,1
3.680533583,0
3.680724917,1
3.680913417,0
3.681102667,1
3.681291167,0
3.681480417,1
3.681668875,0
3.681858125,1
3.682046625,0
3.682235875,1
3.682424375,0
3.682613625,1
3.682802125,0
3.682991417,1
3.683179875,0
3.683369125,1
3.683557625,0
3.683746875,1
3.683935375,0
3.684124625,1
3.684313125,0
3.684502375,1
3.684690875,0
3.684880167,1
3.685068625,0
3.685257917,1
3.685446375,0
3.685635625,1
3.685824125,0
3.686013417,1
3.686201875,0
3.686391125,1
3.686579625,0
3.686768875,1
3.686957375,0
3.687146625,1
3.687335083,0
3.687524375,1
3.687712875,0
3.687902125,1
3.688088583,0
3.688275708,1
3.688462167,0
3.688649333,1
3.688835750,0
3.689022917,1
3.689209333,0
3.689396458,1
3.689582917,0
3.689770083,1
3.689956500,0
3.690143667,1
3.690330083,0
3.690517250,1
3.690703667,0
3.690890833,1
3.691077250,0
3.691264417,1
3.691450833,0
3.691638000,1
3.691824417,0
3.692011583,1
3.692198000,0
3.692385208,1
3.692571625,0
3.692758792,1
3.692945208,0
3.693132375,1
3.693318833,0
3.693506000,1
3.693692417,0
3.693879583,1
3.694066000,0
3.694253167,1
3.694439583,0
3.694626750,1
3.694813167,0
3.695000333,1
3.695186750,0
3.695373917,1
3.695558250,0
3.695743333,1
3.695927667,0
3.696112750,1
3.696297125,0
3.696482208,1
3.696666542,0
3.696851625,1
3.697035958,0
3.697221042,1
3.697405375,0
3.697590458,1
3.697774792,0
3.697959875,1
3.698144250,0
3.698329333,1
3.698513667,0
3.698698750,1
3.698883083,0
3.699068167,1
3.699252500,0
3.699437542,1
3.699621875,0
3.699806958,1
3.699991292,0
3.700176375,1
3.700360708,0
3.700545750,1
3.700730083,0
3.700915167,1
3.701099500,0
3.701284542,1
3.701468875,0
3.701653958,1
3.701838333,0
3.702023375,1
3.702207750,0
3.702392833,1
3.702577167,0
3.702762250,1
3.702944500,0
3.703127500,1
3.703309792,0
3.703492792,1
3.703675083,0
3.703858083,1
3.704040333,0
3.704223333,1
3.704405583,0
3.704588583,1
3.704770833,0
3.704953875,1
3.705136125,0
3.705319125,1
3.705501417,0
3.705684417,1
3.705866667,0
3.706049667,1
3.706231958,0
3.706414958,1
3.706597208,0
3.706780208,1
3.706962500,0
3.707145500,1
3.707327792,0
3.707510792,1
3.707693042,0
3.707876042,1
3.708058333,0
3.708241333,1
3.708423583,0
3.708606583,1
3.708788833,0
3.708971833,1
3.709154125,0
3.709337083,1
3.709519375,0
3.709702375,1
3.709884625,0
3.710067625,1
3.710247792,0
3.710428708,1
3.710608917,0
3.710789833,1
3.710970000,0
3.711150958,1
3.711331125,0
3.711512042,1
3.711692250,0
3.711873208,1
3.712053375,0
3.712234292,1
3.712414500,0
3.712595417,1
3.712775625,0
3.712956542,1
3.713136750,0
3.713317667,1
3.713497875,0
3.713678792,1
3.713859000,0
3.714039917,1
3.714220125,0
3.714401000,1
3.714581208,0
3.714762125,1
3.714942333,0
3.715123250,1
3.715303458,0
3.715484375,1
3.715664583,0
3.715845500,1
3.716025667,0
3.716206583,1
3.716386792,0
3.716567708,1
3.716747917,0
3.716928833,1
3.717109000,0
3.717289917,1
3.717470125,0
3.717651000,1
3.717829167,0
3.718008000,1
3.718186125,0
3.718364958,1
3.718543083,0
3.718721917,1
3.718900042,0
3.719078875,1
3.719257042,0
3.719435875,1
3.719614042,0
3.719792875,1
3.719971042,0
3.720149875,1
3.720328000,0
3.720506875,1
3.720685000,0
3.720863875,1
3.721042000,0
3.721220833,1
3.721398958,0
3.721577792,1
3.721755958,0
3.721934792,1
3.722112917,0
3.722291792,1
3.722469917,0
3.722648792,1
3.722826917,0
3.723005792,1
3.723183917,0
3.723362792,1
3.723540917,0
3.723719750,1
3.723897875,0
3.724076750,1
3.724254875,0
3.724433750,1
3.724611875,0
3.724790708,1
3.724968875,0
3.725147708,1
3.725325833,0
3.725504708,1
3.725680750,0
3.725857542,1
3.726033583,0
3.726210375,1
3.726386417,0
3.726563208,1
3.726739292,0
3.726916042,1
3.727092083,0
3.727268875,1
3.727444917,0
3.727621667,1
3.727797708,0
3.727974458,1
3.728150542,0
3.728327292,1
3.728503333,0
3.728680125,1
3.728856167,0
3.729032917,1
3.729209000,0
3.729385750,1
3.729561792,0
3.729738583,1
3.729914667,0
3.730091417,1
3.730267500,0
3.730444250,1
3.730620333,0
3.730797083,1
3.730973167,0
3.731149917,1
3.731326000,0
3.731502750,1
3.731678792,0
3.731855583,1
3.732031625,0
3.732208375,1
3.732384458,0
3.732561208,1
3.732737250,0
3.732914042,1
3.733088000,0
3.733262667,1
3.733436667,0
3.733611333,1
3.733785333,0
3.733960042,1
3.734134042,0
3.734308708,1
3.734482708,0
3.734657417,1
3.734831417,0
3.735006083,1
3.735180083,0
3.735354792,1
3.735528750,0
3.735703458,1
3.735877458,0
3.736052167,1
3.736226167,0
3.736400833,1
3.736574833,0
3.736749542,1
3.736923542,0
3.737098250,1
3.737272250,0
3.737446917,1
3.737620958,0
3.737795625,1
3.737969625,0
3.738144333,1
3.738318333,0
3.738493000,1
3.738667000,0
3.738841708,1
3.739015708,0
3.739190375,1
3.739364375,0
3.739539083,1
3.739713083,0
3.739887792,1
3.740061792,0
3.740236500,1
3.740410500,0
3.740585208,1
3.740759208,0
3.740933917,1
3.741105833,0
3.741278458,1
3.741450375,0
3.741623000,1
3.741794917,0
3.741967542,1
3.742139500,0
3.742312125,1
3.742484042,0
3.742656667,1
3.742828625,0
3.743001208,1
3.743173167,0
3.743345792,1
3.743517708,0
3.743690333,1
3.743862292,0
3.744034917,1
3.744206833,0
3.744379458,1
3.744551375,0
3.744724000,1
3.744895917,0
3.745068542,1
3.745240458,0
3.745413083,1
3.745585000,0
3.745757625,1
3.745929542,0
3.746102167,1
3.746274125,0
3.746446750,1
3.746618667,0
3.746791292,1
3.746963208,0
3.747135833,1
3.747307750,0
3.747480375,1
3.747652292,0
3.747824917,1
3.747996833,0
3.748169458,1
3.748341375,0
3.748514000,1
3.748685917,0
3.748858542,1
3.749028417,0
3.749198958,1
3.749368833,0
3.749539333,1
3.749709208,0
3.749879750,1
3.750049583,0
3.750220125,1
3.750390000,0
3.750560542,1
3.750730375,0
3.750900917,1
3.751070792,0
3.751241292,1
3.751411167,0
3.751581667,1
3.751751542,0
3.751922083,1
3.752091917,0
3.752262458,1
3.752432292,0
3.752602833,1
3.752772708,0
3.752943208,1
3.753113083,0
3.753283625,1
3.753453458,0
3.753624000,1
3.753793833,0
3.753964375,1
3.754134208,0
3.754304750,1
3.754474583,0
3.754645125,1
3.754815000,0
3.754985500,1
3.755155375,0
3.755325875,1
3.755495708,0
3.755666250,1
3.755836083,0
3.756006625,1
3.756176458,0
3.756347000,1
3.756516833,0
3.756687375,1
3.756855167,0
3.757023625,1
3.757191375,0
3.757359833,1
3.757527625,0
3.757696083,1
3.757863875,0
3.758032292,1
3.758200083,0
3.758368542,1
3.758536292,0
3.758704750,1
3.758872542,0
3.759041000,1
3.759208750,0
3.759377208,1
3.759545000,0
3.759713458,1
3.759881208,0
3.760049667,1
3.760217458,0
3.760385917,1
3.760553667,0
3.760722125,1
3.760889917,0
3.761058375,1
3.761226167,0
3.761394625,1
3.761562375,0
3.761730833,1
3.761898625,0
3.762067083,1
3.762234833,0
3.762403292,1
3.762571083,0
3.762739542,1
3.762907292,0
3.763075750,1
3.763243542,0
3.763411958,1
3.763579750,0
3.763748208,1
3.763915958,0
3.764084417,1
3.764252208,0
3.764420667,1
3.764588417,0
3.764756875,1
3.764922583,0
3.765088958,1
3.765254708,0
3.765421083,1
3.765586792,0
3.765753125,1
3.765918833,0
3.766085208,1
3.766250917,0
3.766417292,1
3.766583000,0
3.766749417,1
3.766915125,0
3.767081500,1
3.767247208,0
3.767413583,1
3.767579333,0
3.767745708,1
3.767911417,0
3.768077792,1
3.768243500,0
3.768409917,1
3.768575625,0
3.768742000,1
3.768907708,0
3.769074083,1
3.769239833,0
3.769406208,1
3.769571917,0
3.769738292,1
3.769904000,0
3.770070375,1
3.770236083,0
3.770402500,1
3.770568208,0
3.770734583,1
3.770900292,0
3.771066667,1
3.771232375,0
3.771398750,1
3.771564458,0
3.771730875,1
3.771896583,0
3.772062958,1
3.772228667,0
3.772395042,1
3.772560750,0
3.772727125,1
3.772892833,0
3.773059167,1
3.773222833,0
3.773387125,1
3.773550750,0
3.773715042,1
3.773878708,0
3.774043000,1
3.774206625,0
3.774370917,1
3.774534583,0
3.774698875,1
3.774862500,0
3.775026792,1
3.775190458,0
3.775354792,1
3.775518417,0
3.775682708,1
3.775846375,0
3.776010667,1
3.776174292,0
3.776338625,1
3.776502250,0
3.776666583,1
3.776830208,0
3.776994542,1
3.777158167,0
3.777322458,1
3.777486125,0
3.777650417,1
3.777814042,0
3.777978333,1
3.778142000,0
3.778306292,1
3.778469917,0
3.778634250,1
3.778797875,0
3.778962208,1
3.779125833,0
3.779290125,1
3.779453792,0
3.779618083,1
3.779781708,0
3.779946000,1
3.780109667,0
3.780273958,1
3.780437583,0
3.780601917,1
3.780765542,0
3.780929833,1
3.781093500,0
3.781257792,1
3.781419333,0
3.781581583,1
3.781743167,0
3.781905375,1
3.782066958,0
3.782229167,1
3.782390750,0
3.782552958,1
3.782714542,0
3.782876792,1
3.783038333,0
3.783200583,1
3.783362167,0
3.783524375,1
3.783685917,0
3.783848167,1
3.784009750,0
3.784171958,1
3.784333542,0
3.784495750,1
3.784657333,0
3.784819542,1
3.784981125,0
3.785143333,1
3.785304917,0
3.785467167,1
3.785628750,0
3.785790958,1
3.785952542,0
3.786114792,1
3.786276333,0
3.786438583,1
3.786600125,0
3.786762333,1
3.786923917,0
3.787086125,1
3.787247708,0
3.787409917,1
3.787571500,0
3.787733708,1
3.787895292,0
3.788057500,1
3.788219083,0
3.788381333,1
3.788542917,0
3.788705125,1
3.788866708,0
3.789028958,1
3.789190542,0
3.789352750,1
3.789514292,0
3.789676542,1
3.789836042,0
3.789996167,1
3.790155667,0
3.790315792,1
3.790475292,0
3.790635458,1
3.790794917,0
3.790955083,1
3.791114583,0
3.791274708,1
3.791434250,0
3.791594375,1
3.791753875,0
3.791914000,1
3.792073542,0
3.792233667,1
3.792393167,0
3.792553292,1
3.792712792,0
3.792872917,1
3.793032417,0
3.793192583,1
3.793352083,0
3.793512208,1
3.793671708,0
3.793831875,1
3.793991375,0
3.794151500,1
3.794311000,0
3.794471167,1
3.794630625,0
3.794790792,1
3.794950292,0
3.795110417,1
3.795269917,0
3.795430042,1
3.795589542,0
3.795749708,1
3.795909208,0
3.796069333,1
3.796228833,0
3.796389000,1
3.796548500,0
3.796708625,1
3.796868125,0
3.797028292,1
3.797187792,0
3.797347917,1
3.797507417,0
3.797667542,1
3.797827083,0
3.797987208,1
3.798146708,0
3.798306833,1
3.798464292,0
3.798622333,1
3.798779792,0
3.798937875,1
3.799095292,0
3.799253375,1
3.799410792,0
3.799568875,1
3.799726292,0
3.799884375,1
3.800041792,0
3.800199875,1
3.800357292,0
3.800515375,1
3.800672792,0
3.800830875,1
3.800988292,0
3.801146375,1
3.801303792,0
3.801461833,1
3.801619250,0
3.801777292,1
3.801934708,0
3.802092792,1
3.802250208,0
3.802408250,1
3.802565708,0
3.802723708,1
3.802881167,0
3.803039208,1
3.803196625,0
3.803354667,1
3.803512083,0
3.803670167,1
3.803827583,0
3.803985625,1
3.804143042,0
3.804301125,1
3.804458542,0
3.804616583,1
3.804774000,0
3.804932042,1
3.805089458,0
3.805247542,1
3.805404958,0
3.805563000,1
3.805720458,0
3.805878500,1
3.806035917,0
3.806193958,1
3.806351417,0
3.806509500,1
3.806666917,0
3.806824958,1
3.806980333,0
3.807136292,1
3.807291667,0
3.807447625,1
3.807603000,0
3.807759000,1
3.807914375,0
3.808070375,1
3.808225708,0
3.808381667,1
3.808537042,0
3.808693042,1
3.808848375,0
3.809004375,1
3.809159708,0
3.809315667,1
3.809471042,0
3.809627000,1
3.809782375,0
3.809938333,1
3.810093708,0
3.810249667,1
3.810405042,0
3.810561042,1
3.810716375,0
3.810872375,1
3.811027750,0
3.811183708,1
3.811339083,0
3.811495042,1
3.811650417,0
3.811806375,1
3.811961750,0
3.812117708,1
3.812273083,0
3.812429083,1
3.812584417,0
3.812740375,1
3.812895750,0
3.813051708,1
3.813207042,0
3.813363042,1
3.813518375,0
3.813674375,1
3.813829750,0
3.813985708,1
3.814141083,0
3.814297042,1
3.814452417,0
3.814608417,1
3.814763750,0
3.814919750,1
3.815075125,0
3.815231083,1
3.815386458,0
3.815542417,1
3.815695708,0
3.815849625,1
3.816002917,0
3.816156792,1
3.816310083,0
3.816463958,1
3.816617250,0
3.816771167,1
3.816924458,0
3.817078333,1
3.817231625,0
3.817385542,1
3.817538833,0
3.817692708,1
3.817846000,0
3.817999917,1
3.818153208,0
3.818307125,1
3.818460417,0
3.818614333,1
3.818767625,0
3.818921500,1
3.819074792,0
3.819228708,1
3.819382000,0
3.819535875,1
3.819689167,0
3.819843083,1
3.819996333,0
3.820150250,1
3.820303542,0
3.820457417,1
3.820610708,0
3.820764583,1
3.820917875,0
3.821071792,1
3.821225042,0
3.821378958,1
3.821532250,0
3.821686167,1
3.821839458,0
3.821993333,1
3.822146625,0
3.822300542,1
3.822453833,0
3.822607708,1
3.822761000,0
3.822914875,1
3.823068167,0
3.823222083,1
3.823375375,0
3.823529292,1
3.823682583,0
3.823836458,1
3.823989750,0
3.824143667,1
3.824296958,0
3.824450875,1
3.824602083,0
3.824753917,1
3.824905125,0
3.825056917,1
3.825208125,0
3.825359958,1
3.825511167,0
3.825662958,1
3.825814167,0
3.825966000,1
3.826117167,0
3.826269000,1
3.826420208,0
3.826572042,1
3.826723250,0
3.826875083,1
3.827026292,0
3.827178083,1
3.827329292,0
3.827481125,1
3.827632333,0
3.827784125,1
3.827935333,0
3.828087167,1
3.828238375,0
3.828390167,1
3.828541375,0
3.828693208,1
3.828844417,0
3.828996208,1
3.829147458,0
3.829299250,1
3.829450458,0
3.829602292,1
3.829753500,0
3.829905292,1
3.830056500,0
3.830208333,1
3.830359542,0
3.830511333,1
3.830662542,0
3.830814375,1
3.830965583,0
3.831117375,1
3.831268583,0
3.831420417,1
3.831571625,0
3.831723458,1
3.831874667,0
3.832026500,1
3.832177708,0
3.832329542,1
3.832480750,0
3.832632583,1
3.832783792,0
3.832935625,1
3.833086792,0
3.833238625,1
3.833389833,0
3.833541667,1
3.833690833,0
3.833840583,1
3.833989708,0
3.834139458,1
3.834288583,0
3.834438333,1
3.834587458,0
3.834737208,1
3.834886375,0
3.835036125,1
3.835185250,0
3.835335000,1
3.835484167,0
3.835633875,1
3.835783042,0
3.835932750,1
3.836081917,0
3.836231625,1
3.836380792,0
3.836530542,1
3.836679667,0
3.836829417,1
3.836978542,0
3.837128292,1
3.837277417,0
3.837427167,1
3.837576292,0
3.837726000,1
3.837875167,0
3.838024917,1
3.838174042,0
3.838323792,1
3.838472917,0
3.838622667,1
3.838771833,0
3.838921583,1
3.839070708,0
3.839220458,1
3.839369583,0
3.839519292,1
3.839668458,0
3.839818208,1
3.839967333,0
3.840117083,1
3.840266250,0
3.840416000,1
3.840565125,0
3.840714917,1
3.840864042,0
3.841013792,1
3.841162917,0
3.841312667,1
3.841461833,0
3.841611583,1
3.841760708,0
3.841910458,1
3.842059625,0
3.842209375,1
3.842358500,0
3.842508250,1
3.842655292,0
3.842802958,1
3.842950042,0
3.843097667,1
3.843244750,0
3.843392417,1
3.843539458,0
3.843687125,1
3.843834167,0
3.843981833,1
3.844128917,0
3.844276583,1
3.844423667,0
3.844571292,1
3.844718375,0
3.844866042,1
3.845013125,0
3.845160792,1
3.845307833,0
3.845455500,1
3.845602583,0
3.845750250,1
3.845897292,0
3.846044958,1
3.846192042,0
3.846339667,1
3.846486750,0
3.846634417,1
3.846781500,0
3.846929167,1
3.847076208,0
3.847223875,1
3.847370958,0
3.847518625,1
3.847665667,0
3.847813333,1
3.847960417,0
3.848108083,1
3.848255125,0
3.848402792,1
3.848549875,0
3.848697542,1
3.848844583,0
3.848992250,1
3.849139333,0
3.849287000,1
3.849434042,0
3.849581708,1
3.849728792,0
3.849876458,1
3.850023542,0
3.850171167,1
3.850318250,0
3.850465917,1
3.850612958,0
3.850760625,1
3.850907708,0
3.851055333,1
3.851202417,0
3.851350083,1
3.851497167,0
3.851644833,1
3.851789833,0
3.851935417,1
3.852080417,0
3.852226000,1
3.852371000,0
3.852516583,1
3.852661583,0
3.852807208,1
3.852952208,0
3.853097792,1
3.853242792,0
3.853388375,1
3.853533375,0
3.853678958,1
3.853823958,0
3.853969542,1
3.854114500,0
3.854260083,1
3.854405083,0
3.854550667,1
3.854695667,0
3.854841250,1
3.854986208,0
3.855131792,1
3.855276792,0
3.855422417,1
3.855567375,0
3.855713000,1
3.855857958,0
3.856003542,1
3.856148542,0
3.856294167,1
3.856439125,0
3.856584708,1
3.856729708,0
3.856875292,1
3.857020292,0
3.857165875,1
3.857310875,0
3.857456458,1
3.857601458,0
3.857747042,1
3.857892042,0
3.858037583,1
3.858182583,0
3.858328167,1
3.858473167,0
3.858618750,1
3.858763750,0
3.858909333,1
3.859054333,0
3.859199917,1
3.859344875,0
3.859490458,1
3.859635458,0
3.859781042,1
3.859926042,0
3.860071625,1
3.860216625,0
3.860362208,1
3.860507208,0
3.860652792,1
3.860797833,0
3.860943417,1
3.861088417,0
3.861234000,1
3.861376917,0
3.861520417,1
3.861663333,0
3.861806833,1
3.861949750,0
3.862093250,1
3.862236167,0
3.862379667,1
3.862522583,0
3.862666083,1
3.862809000,0
3.862952500,1
3.863095458,0
3.863238917,1
3.863381875,0
3.863525375,1
3.863668292,0
3.863811792,1
3.863954750,0
3.864098250,1
3.864241167,0
3.864384667,1
3.864527583,0
3.864671083,1
3.864814000,0
3.864957500,1
3.865100417,0
3.865243917,1
3.865386833,0
3.865530333,1
3.865673250,0
3.865816750,1
3.865959667,0
3.866103167,1
3.866246125,0
3.866389625,1
3.866532542,0
3.866676042,1
3.866819000,0
3.866962500,1
3.867105417,0
3.867248917,1
3.867391875,0
3.867535333,1
3.867678292,0
3.867821792,1
3.867964708,0
3.868108208,1
3.868251125,0
3.868394625,1
3.868537542,0
3.868681042,1
